X	Y
-0,336327384	6,777626596
1,006655949	6,847764528
-0,964321665	1,277579013
1,578313426	4,41792946
-0,124127433	0,217539907
0,898797792	7,202305097
-1,057082551	0,548303857
0,602839485	7,14325026
0,711375275	7,284696014
1,337746277	4,634486036
-0,857230881	0,252444687
1,049156889	7,200342217
-0,243226044	7,016809902
-1,216519647	0,804582274
-0,701570537	0,498406178
-0,237161215	0,700820743
0,293514086	7,811533711
0,96363845	4,19751846
0,062873592	6,905345262
-0,484129379	0,805866687
-1,071996295	1,421293976
0,62466455	7,206481761
0,877757773	6,875979744
-0,411964833	0,674167225
-1,071769881	0,17772217
0,816401479	3,867101576
0,112027153	7,312013723
-1,112527378	0,975987367
0,972102592	3,60885853
0,674632847	3,884613112
1,471745512	4,571902077
0,00116425	6,653610168
-0,217216711	0,986145644
1,385929698	7,107590812
0,050186108	6,825128009
0,445948791	7,808525475
-0,641356568	0,461272725
-0,317371601	7,210082017
1,779902297	4,152237596
-0,003582214	7,780065806
0,613031064	7,719961189
0,700696329	4,427420931
1,200229967	4,411991979
1,621514717	4,42157297
1,07804169	4,210302638
-0,563637125	1,459553469
1,327628431	4,3768636
1,810789708	3,443466587
0,462494615	7,060372354
1,008591982	4,986538442
-0,263143612	0,791375989
0,37951987	6,938778061
-0,171117434	0,64111324
0,578384534	7,087365378
0,956332928	4,152070078
0,848718559	3,64321779
1,093249303	3,402370935
0,589767191	7,640247369
0,655445663	6,974209748
-0,246468334	0,082440715
-1,390454923	0,152788456
2,047264154	3,800147981
0,048002963	1,112439059
-1,005447263	0,366030153
-0,031456102	0,66763636
1,34911227	3,698912882
0,316134675	0,629657724
0,787234212	6,892204326
-0,051370486	6,670395914
1,801382301	4,224116462
0,554355751	7,578559531
-0,064011404	0,983227919
0,900542165	3,279259841
0,929701702	3,345878288
-0,267435044	0,296273118
-0,110784229	7,745069373
0,727135801	6,916873208
0,751598165	6,650626055
0,138109942	7,234206705
0,648529973	7,674544324
1,225868543	3,200153341
0,702122152	6,845725319
1,097119601	4,372224876
2,134107379	3,594997219
1,818539955	4,53274319
-1,1659161	1,001254
1,946665513	4,362423814
-0,971933489	1,658134953
1,109866981	4,286538364
-0,358206227	1,102075691
0,806913419	4,423767305
-0,185541633	0,87079653
1,969360728	3,523856271
0,353090101	4,722629498
1,69336303	4,648939061
-0,607764083	0,965506833
2,011796439	3,183613097
-0,643457974	0,726840151
0,023712745	1,282407182
-0,632813321	1,068182252
-1,426670215	0,793388808
1,443315613	7,503646431
-0,123598885	0,274222408
0,319569379	7,770875365
-0,452344505	0,810220169
0,016271864	7,595544175
0,605890147	6,336008873
1,497385216	3,42434009
1,701594639	4,180127283
0,01358356	7,613738244
-0,049834383	7,16491308
1,066636737	7,346169479
0,084526577	0,923569661
1,524609293	3,771584572
-0,116858239	0,739259672
1,39311568	3,407130874
1,778709697	3,80348814
1,078792689	6,732921913
0,752426247	4,360435084
1,057036844	7,380330055
1,440055691	3,387920191
2,422334223	4,469407397
2,457664204	3,468221105
0,526061744	4,004142027
-0,947018971	0,480813294
-0,316944368	7,145605544
0,787711835	6,890390099
1,329030637	4,257626027
1,574065836	4,317374581
1,436786769	3,114613815
2,111964294	4,434640202
2,000893524	4,181909551
-0,191425012	7,699466749
1,250760277	3,272171401
1,064308419	6,694455749
0,401065538	4,269709663
2,086472257	4,667984168
-0,115600968	0,638218595
0,644973631	7,108936896
-0,681662873	0,802380163
-0,696981337	7,566641363
-0,163150228	0,207901474
0,466448313	7,118993605
2,102634292	3,665022272
-0,772419006	0,267121578
0,129770268	6,644626564
-0,474436768	-0,155211458
-0,383668009	1,116708529
1,252985115	6,733071559
0,392336006	3,90518271
0,469492059	6,77753009
1,962433407	3,744715712
1,421858162	3,814444744
1,946672014	3,185168555
0,541305324	6,928649955
-0,697431194	0,69751383
0,116471913	0,975879179
-0,421534488	1,329333432
1,508029868	7,323503932
0,909287244	6,838238644
-1,068976792	0,698452075
0,76431791	6,960787627
-0,019495752	1,29117663
0,191727997	7,749166059
1,60705307	4,127048028
1,044175281	7,179200281
-0,476751174	0,420939333
0,405534113	7,667425065
-0,490643252	1,088329836
0,617748483	6,808285054
0,718860515	3,218781178
0,468458937	7,525935577
-0,690696954	1,32859908
0,482236636	3,48599911
1,757025355	3,969291249
-0,742918178	0,254095264
-1,138929427	0,703879358
-0,719620541	1,048402856
-0,717474524	0,399454615
0,365777162	7,549235706
-1,073973458	-0,001446038
0,382090952	6,480776187
0,7797164	7,352615574
0,799243771	6,992090536
-0,420285063	0,976404147
2,409091598	3,804056142
-0,429400599	0,135857343
-1,127542783	0,104586857
-0,253059064	0,317344105
1,908090483	4,000341741
0,80726622	7,390593842
1,471889778	3,425905374
0,430937117	7,708612544
-0,395517897	1,236366882
0,567047081	4,12975359
-0,412587508	1,599807771
-0,959975926	0,695879025
0,510396577	4,984133173
1,072174182	6,991900526
-0,769544733	0,466743804
0,145922693	0,10620533
1,115497796	4,355359504
-0,08120301	6,852006043
-0,666638091	0,862839279
1,528838987	4,12372862
0,444050972	3,638046844
1,423693908	4,609791914
0,78509089	6,872447504
0,95757484	7,455735052
-0,437719529	0,631623224
0,443651115	4,332501927
0,797417904	4,144445213
-0,578181944	0,536206148
0,45081168	6,924850211
0,43402125	3,604916878
-0,716090496	0,584223165
0,072404041	0,926937513
-1,175899707	0,223748922
-0,770606428	0,205894833
-0,871575868	0,691749717
0,772532443	7,410229187
1,140108873	4,899257369
-0,506099654	1,195285058
2,136204082	4,387924413
-0,379385495	1,254080634
-0,191028381	7,363632399
1,01934978	7,23064747
-0,40476409	1,226913736
0,161287915	7,010079331
-0,204874648	1,219532411
0,664474664	4,1897514
-0,282533306	1,075204712
0,467676243	3,799928534
2,384178135	4,189333664
-0,023831535	0,380195966
0,984287807	7,505839972
2,202247351	3,511037825
1,087658961	6,777565765
0,304564819	7,428680322
1,563425077	7,180714031
0,886851469	7,04953229
0,822549191	3,950702448
-0,936104215	0,920319593
0,937118469	4,821526613
0,609712755	7,967078326
0,972539596	4,47108664
-0,707172272	-0,003593303
2,134892309	4,582488013
0,200212654	7,238989721
-0,750903237	1,002901268
0,616802326	7,195756038
0,981658546	3,696505085
0,053506068	1,33889465
1,547278325	3,800199833
-0,721074268	0,211708841
0,654863388	6,737537143
0,143727917	7,212826171
1,401341584	4,586577817
0,981493496	4,350595751
-0,713339231	0,925277099
0,520656867	4,030417899
0,879524841	3,573492283
-0,411650269	1,384131306
0,690941515	7,298408942
1,89012817	3,382822535
0,634786917	8,001000302
-0,465581068	1,13971613
-0,652230463	0,754653884
0,297781622	4,100655446
1,001977154	6,741306337
0,387757111	4,376225382
-0,81909642	1,433338816
-0,655197977	7,150617923
1,567612082	3,441873753
1,754498292	6,947924779
-0,451140852	7,135297929
0,130725343	0,618804329
1,662527758	4,285049078
0,099593958	6,6544369
0,415269248	4,123244588
1,337348829	7,320394149
-0,368500858	0,366389263
-0,507775258	0,169365047
-1,144936949	0,292839599
0,43812446	7,683294022
1,088785842	3,23221753
1,583270348	6,828090009
-0,707408466	0,493334506
0,615705926	6,59940775
1,208336679	6,642734508
0,724246927	7,129088534
-0,319835334	6,423235335
-0,519770128	1,478872077
1,438362273	3,461782036
0,183844785	7,854661653
2,244412318	4,704543362
1,794057803	3,4412393
0,968641087	4,062568376
-0,454503521	1,170037945
0,42288664	4,330299051
1,37195914	7,801075788
-0,714957537	0,951096128
1,354864106	3,969597192
-0,498570113	1,155328552
0,758720463	7,782826697
1,547516349	7,948355967
-0,375857627	1,17270136
0,973486976	4,180762848
0,376012594	3,503933184
-0,767019768	0,202480016
0,433070838	6,841363226
-0,482391042	0,198008274
-0,474372763	0,904257802
1,27537599	7,829451921
1,265667929	7,128350397
1,441617408	3,844638146
2,042390817	4,625036028
0,311874632	1,233792203
-0,364331612	0,695153262
0,596822106	3,796124334
0,446350702	7,586031632
1,529116616	3,340272879
-0,185308902	1,064340811
0,524448934	4,078916654
0,834494283	7,320907212
1,253834571	4,07522826
1,475664458	4,140512646
1,191085266	7,039129344
1,871441772	3,690124694
-0,667185528	0,68457257
1,211770143	4,48242706
-1,041754163	-0,02237074
2,003603102	4,464960243
1,560431931	3,775955779
1,038450815	7,309272405
1,296068569	4,145767406
-0,136660163	7,630929137
0,493305251	7,457090831
0,549407251	7,613888503
0,020042735	6,904082431
1,137124237	3,653888008
-0,402485826	7,86488989
-0,34876946	0,619799503
1,850053404	7,906954065
0,714822913	7,215826087
0,603140603	7,276329129
0,763867181	6,528400885
-0,651402607	0,93190999
0,679012039	7,449749751
0,619535951	7,216330782
0,82325923	7,389616347
0,244232319	6,900078759
1,827488957	7,166624552
-0,518335872	1,113796853
-0,046607276	0,942390523
-0,547678061	0,376711262
1,61920537	4,163055093
0,343839221	7,617847108
1,332317209	4,291640072
-0,460127559	0,280449777
2,463501847	3,984505806
-0,684035148	0,709063957
-0,211114106	0,277970724
1,936331688	3,711114996
0,209120853	6,483626554
-0,918773286	-0,105782093
0,943881199	6,957660595
0,080902689	7,96677049
1,149716529	7,531007234
-0,464033756	0,736944506
0,946042128	4,140684919
1,886783544	3,390621526
1,060270204	4,342777149
0,863312882	4,247234218
1,902937097	4,419679686
-0,368035276	0,806010762
0,682510224	7,644194367
1,322532611	7,246543049
0,429527732	6,782889771
1,960684909	3,731881158
1,390220542	3,681082812
1,087055669	6,818010823
1,902987139	4,361432065
1,46038273	7,483686037
1,093267125	4,921161516
0,218089939	7,040423322
1,472839626	4,513513479
0,439012269	7,245183887
0,904719853	3,745430489
1,38971927	6,944723902
-1,082763248	-0,058018708
1,286086715	3,53544052
1,494623702	6,619130062
1,48877717	4,648097565
-0,317294756	0,328576828
1,721791364	4,028460341
1,009390058	6,70253934
0,719409304	7,490393915
1,758281382	7,987892016
-0,146767116	1,662995213
-0,520794033	1,126165792
-0,200154038	0,934790797
0,811843828	7,20385503
-1,136420477	0,981228029
0,208533569	7,310555552
0,8102689	6,950090027
-0,44515386	6,966494166
0,373932047	7,196879782
1,988410228	3,600198603
-0,975771824	0,638926601
-0,123530387	1,207036391
0,875884549	3,534909908
1,928828028	3,35826104
0,873056749	7,438914335
-0,740199456	0,702163309
1,55142691	4,040802229
0,9006153	3,504673178
1,711107098	7,677370447
0,603037353	6,801006403
-0,0969776	0,94689742
2,024263817	3,892764242
1,313359163	3,836472953
0,171172862	6,859482372
1,661961823	3,676741711
1,335766873	4,295322834
-1,004174044	1,128344459
1,268860654	4,499565683
-0,566889312	1,276938464
0,316198159	7,128145024
2,065250883	4,517011843
1,18232603	7,182759819
1,234628584	3,474489449
0,157747223	7,339328163
-0,951297593	1,29346295
2,702045374	4,254927035
0,104990768	7,073670204
0,585445551	4,682876436
0,28678087	0,543468897
-0,027988994	0,0720029
0,538382814	3,529403468
1,035214445	3,762743594
-0,410299826	0,002289557
0,721395407	7,266453635
1,719671823	4,775137399
0,799282014	3,31572051
-0,589095779	0,334166391
0,264717875	7,344765465
2,010516706	4,04719485
-0,079474507	7,269057685
0,437026784	6,927589381
1,375818692	6,848046372
2,066680414	3,97976278
-0,842145158	0,440709429
1,036369124	3,866485294
1,093805649	7,486352243
1,334041526	4,413113894
1,173812633	4,258933409
-1,048288366	0,777159433
0,226693127	7,35743025
-0,37333211	0,549392589
-0,766146202	0,435088121
0,843116748	7,179845886
0,748148486	7,761259932
1,096134738	4,055488148
0,132067973	0,154986343
1,288340408	3,438824905
-0,48070068	0,416280171
1,90203032	3,436807101
-0,34666793	0,410529397
1,27923102	7,320111523
0,131505	0,674860087
-0,528550314	0,406504849
1,001328108	3,605527653
1,421820172	3,949007077
-0,07827025	7,009480499
-0,561196216	0,625056895
1,069151886	3,942187511
0,416617585	7,464281214
-0,403363148	0,706261845
-0,408130884	7,653323998
1,474995757	4,053065602
-0,703350795	0,326839296
0,695144166	3,375073972
0,590480463	7,367881957
2,358788449	3,386596825
1,450372133	4,148333176
0,359372655	7,213372396
0,421101365	3,993058718
-0,57285159	0,502434864
-0,8703423	1,671975317
-0,093370737	7,144856823
2,540251757	4,592833861
0,452810218	6,917227798
0,885106629	4,716065158
-0,133253147	0,839828123
-0,172143973	7,517431877
2,349425388	4,23332424
0,288030185	7,415329266
-0,479893705	0,457230183
-0,2356808	0,808423345
2,511909896	3,455334256
0,658284608	7,092644428
0,410540651	7,417695348
1,163111947	3,520509591
0,107279425	6,471584727
1,359275172	7,474324936
1,124625988	3,247421246
-0,096849215	0,700095419
-0,37094218	0,413693674
1,59383959	3,724527283
-0,746840427	1,267745894
0,608598446	7,349897426
-0,861958087	0,447426166
0,715944672	7,32302253
-0,918698444	0,692076593
1,178168495	7,084377766
-0,139748064	0,867838653
1,349808824	3,746345355
0,269288469	7,340341027
1,167613788	6,822652327
0,005170331	7,057695979
-0,472648797	0,957955001
1,535982688	4,033143197
0,809096567	6,43247916
-0,275639901	-0,019241214
1,451438274	4,225534996
-0,403525902	0,74269613
2,322173754	4,691479651
2,312988471	3,221123801
1,368733889	7,436134924
1,488706358	3,928636791
1,373212699	7,256814843
1,909591348	3,140887031
1,545468485	7,657796472
1,215735043	4,322353657
1,383375765	3,30934981
-0,389820678	1,341428668
0,903152631	4,387081692
0,474506102	6,719442896
1,905587167	3,556483687
-0,681574344	6,787694097
0,519928674	7,085685021
-0,731526731	7,234327864
-0,753938366	0,70729538
0,050244846	0,708766837
1,504351071	3,566800572
-0,042793813	0,727055959
-0,911076672	1,043044796
1,512852171	3,796597148
1,710875908	7,083862252
0,429435771	6,621532398
-0,004550596	7,095307182
2,12941936	4,239646453
1,20201482	3,937634116
0,495204887	7,229697366
1,936368869	3,050898912
0,082398955	0,482466816
0,321024332	3,275425618
1,462528938	3,053968468
-0,131654679	0,966042644
0,401053627	6,837787011
2,255859212	4,060078168
1,140870366	7,090698063
-0,502360476	0,788156367
0,886880224	6,599956976
-0,944340067	0,58092161
1,413734289	3,651833034
0,280255728	7,297285535
0,855166438	6,407176185
0,668671253	7,085562243
-0,10064317	0,811035857
2,4058747	3,469652634
-0,958227536	0,763498493
1,900765645	3,502959417
2,415906061	4,833928691
1,804973682	3,957010427
0,795028862	7,437947284
0,528915197	7,172013104
0,615189049	4,611283216
0,262390037	7,127644954
-0,14857619	0,803415141
-0,357919613	0,665561698
0,305828079	6,995320342
-0,08680464	1,130136765
0,162705097	7,273786496
-0,172061589	7,291739854
-0,936934003	0,703872206
0,889903374	6,532629573
2,605273564	3,897321053
-0,303954312	0,714246995
0,702917985	3,508009887
0,904085848	6,81933584
1,590826967	3,573868206
1,268528558	3,886877427
1,50438278	6,908745792
0,206127705	7,131321432
0,578440463	3,331982974
0,093052809	0,894611781
1,068379448	4,129446168
-0,383311385	0,499991549
1,903150561	3,842618559
-0,767304645	0,596970446
1,186226956	4,507231762
-0,358294444	0,527632189
0,128438628	0,868329925
-0,599771168	1,108406752
0,955730348	4,320006304
0,207621421	7,417730825
-0,583266079	0,594758253
-1,029257168	1,202605816
2,512678961	3,742663729
-0,386485912	0,720892016
0,967530981	7,541871706
0,051149058	7,200580253
1,311219747	3,618732197
-0,650751412	1,304068987
0,594900092	7,26792171
1,622881486	3,841392146
-0,669672797	6,771249371
-0,05011218	0,955575097
2,51301169	3,832752986
-1,056128563	0,447116125
0,355766988	4,084558213
1,285405193	7,007799783
-0,513846288	0,628686494
-0,242849704	0,721966238
0,615991309	6,648034428
-0,406682981	1,027685041
2,078322755	3,417409814
0,996705142	6,645500275
0,232265854	0,655501597
1,756499912	3,816057594
0,903564511	4,317735099
0,336661368	0,472400932
-0,425200973	0,690335065
2,02926721	4,282120192
-0,669806197	6,862276495
1,54077838	3,861603898
-0,67919174	1,520665172
2,331490901	3,753276778
2,106101242	3,953827394
-1,082670118	0,762102757
0,987841487	6,568031507
2,028017882	3,997205129
2,511071064	3,129013578
-0,185692838	1,269494435
-0,123793352	0,535808781
1,232495639	4,376816296
-0,019246534	6,929557211
0,265656331	7,009199793
1,555277438	3,928238297
1,340666364	3,372857549
1,531801725	7,028852608
1,986880647	4,419590324
-0,057642176	7,221219521
1,678005526	4,122400318
1,277981528	3,57536502
-0,11525749	0,70628326
2,28896241	3,953362228
0,848798452	7,420978031
0,60580759	7,731472016
1,103777939	7,395299277
-1,000667585	0,857870217
-0,141630124	7,330344733
0,205912909	-0,286935454
-0,889429994	0,834598144
1,104064198	7,466700939
-0,696188245	0,173675677
0,832637212	6,968501975
0,555795369	6,974746685
-0,254497322	0,754092159
1,205750552	3,826168255
0,855264062	7,121572627
-0,671246068	0,524868753
-0,584301532	0,737989553
1,772965143	4,075435108
0,010369898	7,119572148
-0,199387804	7,635349684
-0,578592223	6,653148679
1,472604555	3,765165888
0,144969649	7,21842997
0,789129266	7,631934475
-0,628353251	0,422847396
-0,216309216	1,125415534
-0,885194005	1,04930327
0,985150502	6,878309867
1,112631648	4,091271921
1,741966482	3,291233028
0,809346561	7,760146134
0,528746435	6,991065503
0,360461957	7,34345842
-0,198280876	6,939474886
-0,338765521	6,915755839
-0,231692119	7,111380791
2,505608648	4,504737505
-0,424818897	1,122927394
0,411543741	7,593079434
-0,85463405	0,911205775
0,831548683	7,55777447
0,881039947	6,907844768
-0,276943629	0,883165044
1,975760002	4,674158321
1,135200793	3,800340732
0,402793848	7,30768528
1,961063068	4,333490258
-1,30485956	1,12402049
0,312702853	3,814778386
0,225069408	7,929645054
-0,396213412	1,022695338
0,607887078	6,928438249
0,966112322	7,423478711
0,777916792	7,584488137
0,642002566	7,206251123
1,093560554	6,740528349
1,113619572	3,469885418
-0,509146602	1,24739221
1,067908466	4,949139571
-1,371485739	0,189270166
-0,640095934	0,68547905
-0,298355207	7,717698909
1,92000281	4,483716457
2,297634086	4,646573822
0,658113826	7,1419007
1,184458416	3,628804569
-0,379743052	7,3577624
0,485373192	6,872695512
1,220411163	4,062715602
1,76771132	2,995502759
-0,027303102	1,596542195
1,445674307	6,813248674
0,275267623	7,804223925
0,840453576	3,603434716
-1,168281907	0,08252377
0,992738071	3,416835425
